tienda,pais,moneda,categoria,keyword_busqueda,producto,precio_raw,url_producto,fecha_extraccion
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO INALAMBRICO JBL TUNE 530BT,$55.00,https://nomadaware.com.ec/producto/audifono-inalambrico-jbl-tune-530bt/,2026-06-30 01:50:27
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO JBL TUNE 530 3.5MM,$35.00,https://nomadaware.com.ec/producto/audifono-jbl-tune-530-3-5mm/,2026-06-30 01:50:27
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO INALAMBRICO JBL TUNE 680NC,$95.00,https://nomadaware.com.ec/producto/audifono-inalambrico-jbl-tune-680nc/,2026-06-30 01:50:27
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO INALAMBRICO JBL TUNE 730BT,$65.00,https://nomadaware.com.ec/producto/audifono-inalambrico-jbl-tune-730bt/,2026-06-30 01:50:27
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO INALAMBRICO JBL TUNE 780NC BLACK,$115.00,https://nomadaware.com.ec/producto/audifono-inalambrico-jbl-tune-780nc-black/,2026-06-30 01:50:32
NomadaWare,Ecuador,USD,Periferico,audifonos,KIT REDRAGON S147 TECLADO +AUDIFONO +MOUSE +MOUSEPAD,$70.00,https://nomadaware.com.ec/producto/kit-redragon-s147-4-en-1/,2026-06-30 01:50:32
NomadaWare,Ecuador,USD,Periferico,audifonos,AURICULARES PRIMUS ARCUS250 STAR WARS BB-8,$45.00,https://nomadaware.com.ec/producto/auriculares-primus-arcus250-star-wars-bb-8/,2026-06-30 01:50:32
NomadaWare,Ecuador,USD,Periferico,audifonos,AURICULAR PRIMUS STORMTROOPER ARCUS240 TWS,$40.00,https://nomadaware.com.ec/producto/primus-arcus240-stormtrooper-tws/,2026-06-30 01:50:32
NomadaWare,Ecuador,USD,Periferico,audifonos,AURICULAR PRIMUS GROGU ARCUS230 TWS,$40.00,https://nomadaware.com.ec/producto/auricular-primus-arcus230-grogu-tws/,2026-06-30 01:50:37
NomadaWare,Ecuador,USD,Periferico,audifonos,AURICULAR PRIMUS DARK SIDE ARCUS240 TWS,$40.00,https://nomadaware.com.ec/producto/auricular-primus-arcus240-dark-side-tws/,2026-06-30 01:50:37
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO REDRAGON ZEUS X H510 RGB WH,$80.00,https://nomadaware.com.ec/producto/audifono-redragon-zeus-x-h510-rgb-wh/,2026-06-30 01:50:37
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO REDRAGON ZEUS X H510 RGB NEGRO,$80.00,https://nomadaware.com.ec/producto/audifono-redragon-zeus-x-h510-rgb-negro/,2026-06-30 01:50:37
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO INALAMBRICO LIGHTSPEED LOGITECH G PRO X,$220.00,https://nomadaware.com.ec/producto/audifono-logitech-g-pro-x-lightspeed/,2026-06-30 01:50:37
NomadaWare,Ecuador,USD,Periferico,audifonos,AUDIFONO LOGITECH G332,$55.00,https://nomadaware.com.ec/producto/audifono-gamer-logitech-g332-3-5mm/,2026-06-30 01:50:37
